model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
PD22,baseline,montenegro,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,2401.2005,2343.5995000000003,2501.9991,2728.80065,2480.39925,2109.59935,1947.59945,1843.92055,1810.7997,1774.4406,1752.48,1721.7946185417504,1691.1092370834988,1660.4238556252492,1629.7384741669996,1599.0530927087498,1612.8371447862576,1626.6211968637651,1640.4052489412725,1654.1893010187823,1667.9733530962899,1686.9719913952326,1705.9706296941772,1724.96926799312,1743.9679062920623,1762.9665445910068,1781.8765528941008,1800.7865611971947,1819.6965695002884,1838.6065778033826,1857.5165861064743,1878.8637611830538,1900.2109362596334,1921.558111336213,1942.9052864127923,1964.2524614893734,1987.6956118353855,2011.1387621814,2034.581912527412,2058.025062873426,2081.4682132194384,2101.481585851838,2123.876748563133,2146.271911274427,2168.6670739857286,2191.0622366970233,2213.4573994083175,2235.852562119619,2258.2477248309137,2280.6428875422084,2303.038050253503,2325.433212964793,2347.8283756761057,2370.2235383873954,2392.6187010986855,2415.013863809999,2437.4090265212885,2459.8041892325787,2482.199351943869,2504.5945146551817,2526.989677366472
PD22,baseline,montenegro,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,525.6,550.8,507.6,489.6,486.0,471.6,424.8,428.4,481.32,463.32,522.0,512.8599418417293,503.71988368345797,494.57982552518723,485.4397673669165,476.2997092086457,480.4054765694481,484.5112439302505,488.6170112910528,492.72277865185583,496.8285460126582,502.4875487927459,508.14655157283414,513.8055543529218,519.4645571330094,525.1235599130977,530.7561630436413,536.388766174185,542.0213693047285,547.6539724352722,553.286575565815,559.6451219629063,566.0036683599975,572.3622147570887,578.72076115418,585.0793075512718,592.0621686855606,599.04502981985,606.0278909541387,613.010752088428,619.9936132227168,625.9548684234111,632.6255721891007,639.2962759547903,645.9669797204821,652.6376834861717,659.3083872518613,665.979091017553,672.6497947832426,679.3204985489322,685.9912023146219,692.66190608031,699.3326098460051,706.0033136116933,712.6740173773816,719.3447211430768,726.0154249087649,732.6861286744531,739.3568324401415,746.0275362058366,752.6982399715249
PD22,baseline,montenegro,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,montenegro,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,9900.0,4334.400000000001,5317.2,9014.4,6307.2,5367.6,6634.8,3686.04,7606.8,5880.6,5212.08,5120.818095161763,5029.55619032352,4938.294285485284,4847.032380647047,4755.770475808809,4796.765855015497,4837.761234222185,4878.756613428872,4919.751992635565,4960.7473718422525,5017.251538911293,5073.75570598034,5130.259873049381,5186.764040118421,5243.268207187468,5299.508778307475,5355.749349427482,5411.9899205474885,5468.230491667496,5524.471062787496,5587.960052261349,5651.449041735203,5714.938031209056,5778.427020682909,5841.916010156767,5911.638674641064,5981.361339125369,6051.084003609667,6120.806668093971,6190.5293325782695,6250.05143795458,6316.657264933652,6383.263091912724,6449.868918891817,6516.474745870889,6583.08057284996,6649.686399829053,6716.292226808125,6782.898053787197,6849.5038807662695,6916.109707745327,6982.715534724453,7049.321361703512,7115.92718868257,7182.533015661697,7249.138842640755,7315.744669619813,7382.350496598872,7448.956323577999,7515.562150557058
PD22,baseline,montenegro,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,9899.9992,4334.4007,5317.19915,9014.39905,6307.20035,5367.5995,6634.8005,3686.041,7606.80005,5880.5996,5212.08,5120.818095161763,5029.55619032352,4938.294285485284,4847.032380647047,4755.770475808809,4796.765855015497,4837.761234222185,4878.756613428872,4919.751992635565,4960.7473718422525,5017.251538911293,5073.75570598034,5130.259873049381,5186.764040118421,5243.268207187468,5299.508778307475,5355.749349427482,5411.9899205474885,5468.230491667496,5524.471062787496,5587.960052261349,5651.449041735203,5714.938031209056,5778.427020682909,5841.916010156767,5911.638674641064,5981.361339125369,6051.084003609667,6120.806668093971,6190.5293325782695,6250.05143795458,6316.657264933652,6383.263091912724,6449.868918891817,6516.474745870889,6583.08057284996,6649.686399829053,6716.292226808125,6782.898053787197,6849.5038807662695,6916.109707745327,6982.715534724453,7049.321361703512,7115.92718868257,7182.533015661697,7249.138842640755,7315.744669619813,7382.350496598872,7448.956323577999,7515.562150557058
PD22,baseline,montenegro,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,montenegro,Electric Power,Electricity and Heat,Onshore wind energy,ONSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.2,514.8000000000001,1063.44,1135.44,1115.558797633665,1095.6775952673286,1075.7963929009934,1055.9151905346584,1036.0339881683233,1044.9647400689928,1053.8954919696623,1062.8262438703316,1071.7569957710025,1080.6877476716718,1092.997054408497,1105.3063611453233,1117.6156678821485,1129.9249746189735,1142.2342813558,1154.4861643032032,1166.7380472506063,1178.9899301980092,1191.2418131454124,1203.493696092814,1217.3246308075904,1231.155565522367,1244.9865002371434,1258.8174349519197,1272.6483696666974,1287.8372965753501,1303.0262234840045,1318.2151503926573,1333.4040773013114,1348.5930042099644,1361.5597620740953,1376.069692885809,1390.5796236975227,1405.0895545092412,1419.5994853209552,1434.109416132669,1448.6193469443872,1463.1292777561011,1477.639208567815,1492.149139379529,1506.6590701912396,1521.1690010029654,1535.6789318146762,1550.1888626263872,1564.6987934381132,1579.2087242498237,1593.7186550615347,1608.2285858732457,1622.7385166849715,1637.2484474966825
PD22,baseline,montenegro,Electric Power,Electricity and Heat,Onshore wind energy,ONSHORE,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982490310041627,0.9649806200832527,0.9474709301248797,0.9299612401665067,0.9124515502081336,0.9203170049223145,0.9281824596364953,0.9360479143506759,0.943913369064858,0.9517788237790388,0.9626198252734597,0.9734608267678816,0.9843018282623024,0.9951428297567231,1.005983831251145,1.0167742587042938,1.0275646861574426,1.038355113610591,1.0491455410637398,1.0599359685168872,1.0721170918829623,1.0842982152490375,1.0964793386151128,1.108660461981188,1.1208415853472642,1.1342187139570128,1.1475958425667627,1.160972971176511,1.1743500997862608,1.1877272283960094,1.1991472575161133,1.2119263835040244,1.2247055094919355,1.2374846354798505,1.2502637614677616,1.2630428874556727,1.2758220134435878,1.288601139431499,1.3013802654194102,1.3141593914073215,1.32693851739523,1.3397176433831517,1.3524967693710601,1.3652758953589688,1.3780550213468905,1.3908341473347987,1.4036132733227074,1.416392399310616,1.4291715252985375,1.4419506512864462
PD22,baseline,montenegro,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,1.9871999999999999,1.9871999999999999,1.9871999999999999,1.9871999999999999,1.9871999999999999,1.9871999999999999,1.9871999999999999,1.9871999999999999,1.9871999999999999,1.9871999999999999,1.9871999999999999,1.952404744114721,1.9176094882294397,1.8828142323441608,1.848018976458882,1.8132237205736028,1.8288539521816232,1.8444841837896433,1.8601144153976632,1.8757446470056858,1.8913748786137057,1.9129181167834188,1.934461354953134,1.9560045931228471,1.9775478312925598,1.9990910694622752,2.020533806897172,2.041976544332069,2.063419281766966,2.084862019201863,2.1063047566367574,2.130511084989822,2.154717413342887,2.1789237416959515,2.2031300700490157,2.227336398402082,2.2539194283753745,2.2805024583486695,2.307085488321962,2.3336685182952563,2.3602515482685487,2.382945430136019,2.4083401092991963,2.433734788462373,2.459129467625558,2.4845241467887353,2.509918825951912,2.535313505115097,2.560708184278274,2.586102863441451,2.6114975426046283,2.6368922217677997,2.6622869009309977,2.6876815800941696,2.7130762592573414,2.7384709384205395,2.763865617583711,2.7892602967468827,2.814654975910055,2.8400496550732526,2.865444334236425
PD22,baseline,montenegro,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,1.9871999999999996,1.9871999999999996,1.9871999999999996,1.9871999999999996,1.9871999999999996,1.9871999999999996,1.9871999999999996,1.9871999999999996,1.9871999999999996,1.9871999999999996,1.9871999999999996,1.9524047441147208,1.9176094882294394,1.8828142323441606,1.8480189764588817,1.8132237205736026,1.828853952181623,1.844484183789643,1.860114415397663,1.8757446470056856,1.8913748786137055,1.9129181167834186,1.9344613549531338,1.956004593122847,1.9775478312925596,1.999091069462275,2.020533806897172,2.041976544332069,2.063419281766966,2.084862019201863,2.1063047566367574,2.130511084989822,2.154717413342887,2.1789237416959515,2.2031300700490157,2.227336398402082,2.2539194283753745,2.2805024583486695,2.307085488321962,2.3336685182952563,2.3602515482685487,2.382945430136019,2.4083401092991963,2.433734788462373,2.459129467625558,2.4845241467887353,2.509918825951912,2.535313505115097,2.560708184278274,2.586102863441451,2.6114975426046283,2.6368922217677997,2.6622869009309977,2.6876815800941696,2.7130762592573414,2.7384709384205395,2.763865617583711,2.7892602967468827,2.814654975910055,2.8400496550732526,2.865444334236425
